id	name	kind
Compound::DB06237	Avanafil	Compound
Compound::DB06255	Incadronate	Compound
Compound::DB06262	Droxidopa	Compound
Compound::DB06267	Udenafil	Compound
Compound::DB06268	Sitaxentan	Compound
Compound::DB06274	Alvimopan	Compound
Compound::DB06287	Temsirolimus	Compound
Compound::DB06288	Amisulpride	Compound
Compound::DB06290	SIMEPREVIR	Compound
Compound::DB06292	Dapagliflozin	Compound
Compound::DB06335	Saxagliptin	Compound
Compound::DB06402	Telavancin	Compound
Compound::DB06414	Etravirine	Compound
Compound::DB06439	Tyloxapol	Compound
Compound::DB06589	Pazopanib	Compound
Compound::DB06590	Ceftaroline fosamil	Compound
Compound::DB06594	Agomelatine	Compound
Compound::DB06605	Apixaban	Compound
Compound::DB06614	Peramivir	Compound
Compound::DB06616	Bosutinib	Compound
Compound::DB06623	Flupirtine	Compound
Compound::DB06637	Dalfampridine	Compound
Compound::DB06663	Pasireotide	Compound
Compound::DB06684	Vilazodone	Compound
Compound::DB06689	Ethanolamine Oleate	Compound
Compound::DB06691	Mepyramine	Compound
Compound::DB06694	Xylometazoline	Compound
Compound::DB06695	Dabigatran etexilate	Compound
Compound::DB06696	Arbekacin	Compound
Compound::DB06697	Artemether	Compound
Compound::DB06698	Betahistine	Compound
Compound::DB06699	Degarelix	Compound
Compound::DB06700	Desvenlafaxine	Compound
Compound::DB06701	Dexmethylphenidate	Compound
Compound::DB06702	Fesoterodine	Compound
Compound::DB06703	Gadobutrol	Compound
Compound::DB06704	Iobenguane	Compound
Compound::DB06705	Gadofosveset trisodium	Compound
Compound::DB06706	Isometheptene	Compound
Compound::DB06707	Levonordefrin	Compound
Compound::DB06708	Lumefantrine	Compound
Compound::DB06709	Methacholine	Compound
Compound::DB06710	Methyltestosterone	Compound
Compound::DB06711	Naphazoline	Compound
Compound::DB06712	Nilvadipine	Compound
Compound::DB06713	Norelgestromin	Compound
Compound::DB06714	Propylhexedrine	Compound
Compound::DB06715	Potassium Iodide	Compound
Compound::DB06716	Fospropofol	Compound
Compound::DB06717	Fosaprepitant	Compound
Compound::DB06718	Stanozolol	Compound
Compound::DB06723	Aluminum hydroxide	Compound
Compound::DB06725	Lornoxicam	Compound
Compound::DB06729	Sulfaphenazole	Compound
Compound::DB06730	Gestodene	Compound
Compound::DB06738	Ketobemidone	Compound
Compound::DB06751	Drotaverine	Compound
Compound::DB06766	Alcaftadine	Compound
Compound::DB06768	Ammonium lactate	Compound
Compound::DB06770	Benzyl alcohol	Compound
Compound::DB06771	Besifloxacin	Compound
Compound::DB06772	Cabazitaxel	Compound
Compound::DB06775	Carglumic Acid	Compound
Compound::DB06777	Chenodeoxycholic acid	Compound
Compound::DB06781	Difluprednate	Compound
Compound::DB06782	Dimercaprol	Compound
Compound::DB06795	Mafenide	Compound
Compound::DB06800	Methylnaltrexone	Compound
Compound::DB06802	Nepafenac	Compound
Compound::DB06803	Niclosamide	Compound
Compound::DB06804	Nonoxynol-9	Compound
Compound::DB06809	Plerixafor	Compound
Compound::DB06810	Plicamycin	Compound
Compound::DB06811	Polidocanol	Compound
Compound::DB06813	Pralatrexate	Compound
Compound::DB06817	Raltegravir	Compound
Compound::DB06827	Viomycin	Compound
Compound::DB07402	Azapropazone	Compound
Compound::DB08604	Triclosan	Compound
Compound::DB08792	Diloxanide	Compound
Compound::DB08795	Azidocillin	Compound
Compound::DB08796	Pipazethate	Compound
Compound::DB08797	Salicylamide	Compound
Compound::DB08798	Sulfamoxole	Compound
Compound::DB08799	Antazoline	Compound
Compound::DB08800	Chloropyramine	Compound
Compound::DB08801	Dimetindene	Compound
Compound::DB08802	Isothipendyl	Compound
Compound::DB08803	Tymazoline	Compound
Compound::DB08804	Nandrolone decanoate	Compound
Compound::DB08806	Roxatidine acetate	Compound
Compound::DB08807	Bopindolol	Compound
Compound::DB08808	Bupranolol	Compound
Compound::DB08810	Cinitapride	Compound
Compound::DB08811	Tofisopam	Compound
Compound::DB08815	Lurasidone	Compound
Compound::DB08816	Ticagrelor	Compound
Compound::DB08819	Tafluprost	Compound
Compound::DB08820	Ivacaftor	Compound
Compound::DB08822	Azilsartan medoxomil	Compound
Compound::DB08823	Spinosad	Compound
Compound::DB08824	Ioflupane I 123	Compound
Compound::DB08826	Deferiprone	Compound
Compound::DB08827	Lomitapide	Compound
Compound::DB08828	Vismodegib	Compound
Compound::DB08834	Tauroursodeoxycholic acid	Compound
Compound::DB08835	Spaglumic Acid	Compound
Compound::DB08842	Acetylcarnitine	Compound
Compound::DB08847	Hydroxyproline	Compound
Compound::DB08860	Pitavastatin	Compound
Compound::DB08864	Rilpivirine	Compound
Compound::DB08865	Crizotinib	Compound
Compound::DB08866	Estradiol valerate/Dienogest	Compound
Compound::DB08868	Fingolimod	Compound
Compound::DB08871	Eribulin	Compound
Compound::DB08873	Boceprevir	Compound
Compound::DB08874	Fidaxomicin	Compound
Compound::DB08877	Ruxolitinib	Compound
Compound::DB08881	Vemurafenib	Compound
Compound::DB08882	Linagliptin	Compound
Compound::DB08884	Gadoxetate	Compound
Compound::DB08887	Icosapent ethyl	Compound
Compound::DB08889	Carfilzomib	Compound
Compound::DB08890	Linaclotide	Compound
Compound::DB08893	Mirabegron	Compound
Compound::DB08896	Regorafenib	Compound
Compound::DB08897	Aclidinium	Compound
Compound::DB08899	Enzalutamide	Compound
Compound::DB08901	Ponatinib	Compound
Compound::DB08903	Bedaquiline	Compound
Compound::DB08905	Formestane	Compound
Compound::DB08906	Fluticasone furoate	Compound
Compound::DB08907	Canagliflozin	Compound
Compound::DB08909	Glycerol Phenylbutyrate	Compound
Compound::DB08910	Pomalidomide	Compound
Compound::DB08911	Trametinib	Compound
Compound::DB08912	Dabrafenib	Compound
Compound::DB08913	Radium Ra 223 Dichloride	Compound
Compound::DB08916	Afatinib	Compound
Compound::DB08918	Levomilnacipran	Compound
Compound::DB08924	Amfecloral	Compound
Compound::DB08928	Arsthinol	Compound
Compound::DB08930	Dolutegravir	Compound
Compound::DB08932	MACITENTAN	Compound
Compound::DB08933	LULICONAZOLE	Compound
Compound::DB08934	Sofosbuvir	Compound
Compound::DB08936	Chlorcyclizine	Compound
Compound::DB08941	Isoxsuprine	Compound
Compound::DB08943	Isoconazole	Compound
Compound::DB08944	Isoaminile	Compound
Compound::DB08946	Iopanoic acid	Compound
Compound::DB08947	Iopamidol	Compound
Compound::DB08954	Ifenprodil	Compound
Compound::DB08957	Hexoprenaline	Compound
Compound::DB08958	Hexetidine	Compound
Compound::DB08965	Fusafungine	Compound
Compound::DB08966	Fursultiamine	Compound
Compound::DB08967	Dimetotiazine	Compound
Compound::DB08968	Fominoben	Compound
Compound::DB08970	Fluprednidene Acetate	Compound
Compound::DB08971	Fluocortolone	Compound
Compound::DB08974	Flubendazole	Compound
Compound::DB08976	Floctafenine	Compound
Compound::DB08979	Fenspiride	Compound
Compound::DB08981	Fenbufen	Compound
Compound::DB08982	Etozoline	Compound
Compound::DB08983	Etofibrate	Compound
Compound::DB08984	Etofenamate	Compound
Compound::DB08987	Etidocaine	Compound
Compound::DB08990	Eprazinone	Compound
Compound::DB08991	Epirizole	Compound
Compound::DB08992	Eperisone	Compound
Compound::DB08993	Enviomycin	Compound
Compound::DB08994	Ditazole	Compound
Compound::DB08995	Diosmin	Compound
Compound::DB08996	Dimetacrine	Compound
Compound::DB08998	Demexiptiline	Compound
Compound::DB09000	Cyamemazine	Compound
Compound::DB09002	Cloperastine	Compound
Compound::DB09003	Clocapramine	Compound
Compound::DB09006	Clinofibrate	Compound
Compound::DB09008	Cephaloridine	Compound
Compound::DB09009	Articaine	Compound
Compound::DB09014	Captodiame	Compound
Compound::DB09015	Potassium Canrenoate	Compound
Compound::DB09017	Brotizolam	Compound
Compound::DB09018	Bromopride	Compound
Compound::DB09019	Bromhexine	Compound
Compound::DB09020	Bisacodyl	Compound
Compound::DB09028	Cytisine	Compound
Pathway::PC7_10399	a4b7 Integrin signaling	Pathway
Pathway::PC7_10400	a6b1 and a6b4 Integrin signaling	Pathway
Pathway::PC7_10442	activated TAK1 mediates p38 MAPK activation	Pathway
Pathway::PC7_10508	alpha-linolenic (omega3) and linoleic (omega6) acid metabolism	Pathway
Pathway::PC7_10557	amb2 Integrin signaling	Pathway
Pathway::PC7_1063	AKT phosphorylates targets in the cytosol	Pathway
Pathway::PC7_1064	AKT phosphorylates targets in the nucleus	Pathway
Pathway::PC7_1065	AKT-mediated inactivation of FOXO1A	Pathway
Pathway::PC7_11018	beta-catenin independent WNT signaling	Pathway
Pathway::PC7_11020	betaKlotho-mediated ligand binding	Pathway
Pathway::PC7_1103	ALK1 pathway	Pathway
Pathway::PC7_11039	binding of TCF/LEF:CTNNB1 to target gene promoters	Pathway
Pathway::PC7_1104	ALK1 signaling events	Pathway
Pathway::PC7_1105	ALK2 signaling events	Pathway
Pathway::PC7_11143	cGMP effects	Pathway
Pathway::PC7_1118	AMER1 mutants destabilize the destruction complex	Pathway
Pathway::PC7_1119	AMPK inhibits chREBP transcriptional activation activity	Pathway
Pathway::PC7_1123	AP-1 transcription factor network	Pathway
Pathway::PC7_11234	cell division	Pathway
Pathway::PC7_1127	APC-Cdc20 mediated degradation of Nek2A	Pathway
Pathway::PC7_1128	APC/C-mediated degradation of cell cycle proteins	Pathway
Pathway::PC7_1129	APC/C:Cdc20 mediated degradation of Cyclin B	Pathway
Pathway::PC7_1130	APC/C:Cdc20 mediated degradation of Securin	Pathway
Pathway::PC7_1131	APC/C:Cdc20 mediated degradation of mitotic proteins	Pathway
Pathway::PC7_1132	APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	Pathway
Pathway::PC7_1135	APOBEC3G mediated resistance to HIV-1 infection	Pathway
Pathway::PC7_11357	deactivation of the beta-catenin transactivating complex	Pathway
Pathway::PC7_11384	degradation of AXIN	Pathway
Pathway::PC7_11385	degradation of DVL	Pathway
Pathway::PC7_11463	disassembly of the destruction complex and recruitment of AXIN to the membrane	Pathway
Pathway::PC7_11470	eNOS activation	Pathway
Pathway::PC7_11610	formation of the beta-catenin:TCF transactivating complex	Pathway
Pathway::PC7_1163	ARMS-mediated activation	Pathway
Pathway::PC7_1178	ATF-2 transcription factor network	Pathway
Pathway::PC7_1181	ATF4 activates genes	Pathway
Pathway::PC7_1189	ATF6-alpha activates chaperone genes	Pathway
Pathway::PC7_1190	ATF6-alpha activates chaperones	Pathway
Pathway::PC7_1200	ATM mediated phosphorylation of repair proteins	Pathway
Pathway::PC7_1203	ATM pathway	Pathway
Pathway::PC7_12069	mRNA Capping	Pathway
Pathway::PC7_12070	mRNA Editing	Pathway
Pathway::PC7_12073	mRNA Splicing	Pathway
Pathway::PC7_12075	mRNA decay by 3' to 5' exoribonuclease	Pathway
Pathway::PC7_12076	mRNA decay by 5' to 3' exoribonuclease	Pathway
Pathway::PC7_12078	mTOR signaling pathway	Pathway
Pathway::PC7_12079	mTOR signalling	Pathway
Pathway::PC7_12080	mTORC1-mediated signalling	Pathway
Pathway::PC7_1210	ATP sensitive Potassium channels	Pathway
Pathway::PC7_1213	ATR signaling pathway	Pathway
Pathway::PC7_1214	AUF1 (hnRNP D0) destabilizes mRNA	Pathway
Pathway::PC7_12149	mitochondrial fatty acid beta-oxidation of saturated fatty acids	Pathway
Pathway::PC7_12150	mitochondrial fatty acid beta-oxidation of unsaturated fatty acids	Pathway
Pathway::PC7_12187	negative regulation of TCF-dependent signaling by DVL-interacting proteins	Pathway
Pathway::PC7_12188	negative regulation of TCF-dependent signaling by WNT ligand antagonists	Pathway
Pathway::PC7_1219	Abacavir metabolism	Pathway
Pathway::PC7_1220	Abacavir transmembrane transport	Pathway
Pathway::PC7_1221	Abacavir transport and metabolism	Pathway
Pathway::PC7_1223	Abnormal metabolism in phenylketonuria	Pathway
Pathway::PC7_1224	Abortive elongation of HIV-1 transcript in the absence of Tat	Pathway
Pathway::PC7_12264	p130Cas linkage to MAPK signaling for integrins	Pathway
Pathway::PC7_12266	p38 MAPK signaling pathway	Pathway
Pathway::PC7_12267	p38 signaling mediated by MAPKAP kinases	Pathway
Pathway::PC7_12268	p38MAPK events	Pathway
Pathway::PC7_12271	p53 pathway	Pathway
Pathway::PC7_12274	p53-Dependent G1 DNA Damage Response	Pathway
Pathway::PC7_12279	p73 transcription factor network	Pathway
Pathway::PC7_12280	p75 NTR receptor-mediated signalling	Pathway
Pathway::PC7_12281	p75(NTR)-mediated signaling	Pathway
Pathway::PC7_12282	p75NTR negatively regulates cell cycle via SC1	Pathway
Pathway::PC7_12283	p75NTR recruits signalling complexes	Pathway
Pathway::PC7_12284	p75NTR regulates axonogenesis	Pathway
Pathway::PC7_12285	p75NTR signals via NF-kB	Pathway
Pathway::PC7_1230	Acetylation	Pathway
Pathway::PC7_1231	Acetylcholine Binding And Downstream Events	Pathway
Pathway::PC7_1232	Acetylcholine Neurotransmitter Release Cycle	Pathway
Pathway::PC7_12320	phospho-PLA2 pathway	Pathway
Pathway::PC7_1233	Acetylcholine regulates insulin secretion	Pathway
Pathway::PC7_12487	regulation of FZD by ubiquitination	Pathway
Pathway::PC7_12488	repression of WNT target genes	Pathway
Pathway::PC7_12899	tRNA Aminoacylation	Pathway
Pathway::PC7_13144	vRNP Assembly	Pathway
Pathway::PC7_1516	Activated NOTCH1 Transmits Signal to the Nucleus	Pathway
Pathway::PC7_1517	Activated TLR4 signalling	Pathway
Pathway::PC7_1518	Activated point mutants of FGFR2	Pathway
Pathway::PC7_1519	Activation and oligomerization of BAK protein	Pathway
Pathway::PC7_1520	Activation of AMPA receptors	Pathway
Pathway::PC7_1521	Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins	Pathway
Pathway::PC7_1522	Activation of ATR in response to replication stress	Pathway
Pathway::PC7_1523	Activation of BAD and translocation to mitochondria	Pathway
Pathway::PC7_1524	Activation of BH3-only proteins	Pathway
Pathway::PC7_1525	Activation of BID and translocation to mitochondria	Pathway
Pathway::PC7_1526	Activation of BIM and translocation to mitochondria	Pathway
Pathway::PC7_1527	Activation of BMF and translocation to mitochondria	Pathway
Pathway::PC7_1528	Activation of C3 and C5	Pathway
Pathway::PC7_1529	Activation of Ca-permeable Kainate Receptor	Pathway
Pathway::PC7_1530	Activation of CaMK IV	Pathway
Pathway::PC7_1531	Activation of DNA fragmentation factor	Pathway
Pathway::PC7_1532	Activation of G protein gated Potassium channels	Pathway
Pathway::PC7_1533	Activation of GABAB receptors	Pathway
Pathway::PC7_1534	Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon	Pathway
Pathway::PC7_1535	Activation of Kainate Receptors upon glutamate binding	Pathway
Pathway::PC7_1536	Activation of Matrix Metalloproteinases	Pathway
Pathway::PC7_1537	Activation of NF-kappaB in B cells	Pathway
Pathway::PC7_1538	Activation of NIMA Kinases NEK9, NEK6, NEK7	Pathway
Pathway::PC7_1539	Activation of NMDA receptor upon glutamate binding and postsynaptic events	Pathway
Pathway::PC7_1540	Activation of NOXA and translocation to mitochondria	Pathway
Pathway::PC7_1541	Activation of Na-permeable Kainate Receptors	Pathway
Pathway::PC7_1543	Activation of PKB	Pathway
Pathway::PC7_1544	Activation of PPARGC1A (PGC-1alpha) by phosphorylation	Pathway
Pathway::PC7_1545	Activation of PUMA and translocation to mitochondria	Pathway
Pathway::PC7_1546	Activation of RAS in B cells	Pathway
Pathway::PC7_1547	Activation of Rac	Pathway
Pathway::PC7_1548	Activation of TRKA receptors	Pathway
Pathway::PC7_1549	Activation of caspases through apoptosome-mediated cleavage	Pathway
Pathway::PC7_1550	Activation of gene expression by SREBF (SREBP)	Pathway
Pathway::PC7_1551	Activation of the AP-1 family of transcription factors	Pathway
Pathway::PC7_1552	Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S	Pathway
Pathway::PC7_1553	Activation of the phototransduction cascade	Pathway
Pathway::PC7_1554	Activation of the pre-replicative complex	Pathway
Pathway::PC7_1555	Activation, translocation and oligomerization of BAX	Pathway
Pathway::PC7_1556	Acyl chain remodeling of CL	Pathway
Pathway::PC7_1557	Acyl chain remodeling of DAG and TAG	Pathway
Pathway::PC7_1558	Acyl chain remodelling of PC	Pathway
Pathway::PC7_1559	Acyl chain remodelling of PE	Pathway
Pathway::PC7_1560	Acyl chain remodelling of PG	Pathway
Pathway::PC7_1561	Acyl chain remodelling of PI	Pathway
Pathway::PC7_1562	Acyl chain remodelling of PS	Pathway
Pathway::PC7_1563	Adaptive Immune System	Pathway
Pathway::PC7_1565	Adenosine P1 receptors	Pathway
Pathway::PC7_1571	Adenylate cyclase activating pathway	Pathway
Pathway::PC7_1572	Adenylate cyclase inhibitory pathway	Pathway
Pathway::PC7_1573	Adherens junctions interactions	Pathway
Pathway::PC7_1576	Adrenaline signalling through Alpha-2 adrenergic receptor	Pathway
Pathway::PC7_1577	Adrenaline,noradrenaline inhibits insulin secretion	Pathway
Pathway::PC7_1578	Adrenoceptors	Pathway
Pathway::PC7_1580	Advanced glycosylation endproduct receptor signaling	Pathway
Pathway::PC7_1581	Aflatoxin activation and detoxification	Pathway
Pathway::PC7_1582	Agmatine biosynthesis	Pathway
Pathway::PC7_1596	Alpha-defensins	Pathway
Pathway::PC7_1597	Alpha-oxidation of phytanate	Pathway
Pathway::PC7_1598	Alpha-synuclein signaling	Pathway
Pathway::PC7_1599	Alpha4 beta1 integrin signaling events	Pathway
Pathway::PC7_1600	Alpha6 beta4 integrin-ligand interactions	Pathway
Pathway::PC7_1601	Alpha9 beta1 integrin signaling events	Pathway
Pathway::PC7_1602	AlphaE beta7 integrin cell surface interactions	Pathway
Pathway::PC7_1606	Alternative NF-kappaB pathway	Pathway
Pathway::PC7_1607	Alternative complement activation	Pathway
Pathway::PC7_1622	Amine Oxidase reactions	Pathway
Pathway::PC7_1623	Amine compound SLC transporters	Pathway
Pathway::PC7_1624	Amine ligand-binding receptors	Pathway
Pathway::PC7_1625	Amine-derived hormones	Pathway
Pathway::PC7_1626	Amino Acid conjugation	Pathway
Pathway::PC7_1629	Amino acid and derivative metabolism	Pathway
Pathway::PC7_1630	Amino acid and oligopeptide SLC transporters	Pathway
Pathway::PC7_1631	Amino acid synthesis and interconversion (transamination)	Pathway
Pathway::PC7_1632	Amino acid transport across the plasma membrane	Pathway
Pathway::PC7_1653	Amplification of signal from the kinetochores	Pathway
Pathway::PC7_1655	Amyloids	Pathway
Pathway::PC7_1657	Anchoring fibril formation	Pathway
Pathway::PC7_1658	Androgen biosynthesis	Pathway
Pathway::PC7_1664	Angiopoietin receptor Tie2-mediated signaling	Pathway
Pathway::PC7_1667	Antagonism of Activin by Follistatin	Pathway
Pathway::PC7_1669	Antigen Presentation: Folding, assembly and peptide loading of class I MHC	Pathway
Pathway::PC7_1670	Antigen activates B Cell Receptor (BCR) leading to generation of second messengers	Pathway
Pathway::PC7_1671	Antigen processing-Cross presentation	Pathway
Pathway::PC7_1672	Antigen processing: Ubiquitination & Proteasome degradation	Pathway
Pathway::PC7_1674	Antiviral mechanism by IFN-stimulated genes	Pathway
Pathway::PC7_1684	Apoptosis	Pathway
Pathway::PC7_1687	Apoptotic cleavage of cell adhesion proteins	Pathway
Pathway::PC7_1688	Apoptotic cleavage of cellular proteins	Pathway
Pathway::PC7_1689	Apoptotic execution phase	Pathway
Pathway::PC7_1690	Apoptotic factor-mediated response	Pathway
Pathway::PC7_1691	Aquaporin-mediated transport	Pathway
Pathway::PC7_1692	Arachidonate production from DAG	Pathway
Pathway::PC7_1693	Arachidonic acid metabolism	Pathway
Pathway::PC7_1695	Arf1 pathway	Pathway
Pathway::PC7_1696	Arf6 downstream pathway	Pathway
Pathway::PC7_1697	Arf6 signaling events	Pathway
Pathway::PC7_1698	Arf6 trafficking events	Pathway
Pathway::PC7_1750	Asparagine N-linked glycosylation	Pathway
Pathway::PC7_1810	Assembly Of The HIV Virion	Pathway
Pathway::PC7_1811	Assembly of Viral Components at the Budding Site	Pathway
Pathway::PC7_1812	Assembly of collagen fibrils and other multimeric structures	Pathway
Pathway::PC7_1813	Assembly of the ORC complex at the origin of replication	Pathway
Pathway::PC7_1814	Assembly of the RAD50-MRE11-NBS1 complex at DNA double-strand breaks	Pathway
Pathway::PC7_1815	Assembly of the RAD51-ssDNA nucleoprotein complex	Pathway
Pathway::PC7_1816	Assembly of the pre-replicative complex	Pathway
Pathway::PC7_1817	Association of TriC/CCT with target proteins during biosynthesis	Pathway
Pathway::PC7_1818	Association of licensing factors with the pre-replicative complex	Pathway
Pathway::PC7_1820	Astrocytic Glutamate-Glutamine Uptake And Metabolism	Pathway
Pathway::PC7_1821	Asymmetric localization of PCP proteins	Pathway
Pathway::PC7_1849	Attachment of GPI anchor to uPAR	Pathway
Pathway::PC7_1850	Attenuation phase	Pathway
Pathway::PC7_1851	Atypical NF-kappaB pathway	Pathway
Pathway::PC7_1855	Aurora A signaling	Pathway
Pathway::PC7_1856	Aurora B signaling	Pathway
Pathway::PC7_1857	Aurora C signaling	Pathway
Pathway::PC7_1858	Autodegradation of Cdh1 by Cdh1:APC/C	Pathway
Pathway::PC7_1859	Autodegradation of the E3 ubiquitin ligase COP1	Pathway
Pathway::PC7_1860	Autointegration results in viral DNA circles	Pathway
Pathway::PC7_1863	Axon guidance	Pathway
Pathway::PC7_1867	Axonal growth inhibition (RHOA activation)	Pathway
Pathway::PC7_1868	Axonal growth stimulation	Pathway
Pathway::PC7_1877	B Cell Activation	Pathway
Pathway::PC7_1883	BARD1 signaling events	Pathway
Pathway::PC7_1987	BCR signaling pathway	Pathway
Pathway::PC7_1994	BH3-only proteins associate with and inactivate anti-apoptotic BCL-2 members	Pathway
Pathway::PC7_2008	BMAL1:CLOCK,NPAS2 activates circadian gene expression	Pathway
Pathway::PC7_2012	BMP receptor signaling	Pathway
Pathway::PC7_2032	Base Excision Repair	Pathway
Pathway::PC7_2033	Base-Excision Repair, AP Site Formation	Pathway
Pathway::PC7_2034	Base-free sugar-phosphate removal via the single-nucleotide replacement pathway	Pathway
Pathway::PC7_2035	Basigin interactions	Pathway
Pathway::PC7_2064	Beta defensins	Pathway
Pathway::PC7_2065	Beta oxidation of butanoyl-CoA to acetyl-CoA	Pathway
Pathway::PC7_2066	Beta oxidation of decanoyl-CoA to octanoyl-CoA-CoA	Pathway
Pathway::PC7_2067	Beta oxidation of hexanoyl-CoA to butanoyl-CoA	Pathway
Pathway::PC7_2068	Beta oxidation of lauroyl-CoA to decanoyl-CoA-CoA	Pathway
Pathway::PC7_2069	Beta oxidation of myristoyl-CoA to lauroyl-CoA	Pathway
Pathway::PC7_2071	Beta oxidation of palmitoyl-CoA to myristoyl-CoA	Pathway
Pathway::PC7_2072	Beta-catenin phosphorylation cascade	Pathway
Pathway::PC7_2073	Beta-oxidation of pristanoyl-CoA	Pathway
Pathway::PC7_2074	Beta-oxidation of very long chain fatty acids	Pathway
Pathway::PC7_2076	Beta1 integrin cell surface interactions	Pathway
Pathway::PC7_2078	Beta2 integrin cell surface interactions	Pathway
Pathway::PC7_2080	Beta3 integrin cell surface interactions	Pathway
Pathway::PC7_2081	Beta5 beta6 beta7 and beta8 integrin cell surface interactions	Pathway
Pathway::PC7_2089	Bicarbonate transporters	Pathway
Pathway::PC7_2090	Bile acid and bile salt metabolism	Pathway
Pathway::PC7_2091	Bile salt and organic anion SLC transporters	Pathway
Pathway::PC7_2095	Binding and Uptake of Ligands by Scavenger Receptors	Pathway
Pathway::PC7_2096	Binding and entry of HIV virion	Pathway
Pathway::PC7_2097	Biogenic amines are oxidatively deaminated to aldehydes by MAOA and MAOB	Pathway
Pathway::PC7_2098	Biological oxidations	Pathway
Pathway::PC7_2100	Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein	Pathway
Pathway::PC7_2103	Biotin transport and metabolism	Pathway
Pathway::PC7_2117	Branched-chain amino acid catabolism	Pathway
Pathway::PC7_2118	Breakdown of the nuclear lamina	Pathway
Pathway::PC7_2124	Budding and maturation of HIV virion	Pathway
Pathway::PC7_2164	Butyrate Response Factor 1 (BRF1) destabilizes mRNA	Pathway
Pathway::PC7_2170	C-MYB transcription factor network	Pathway
Pathway::PC7_2171	C-MYC pathway	Pathway
Pathway::PC7_2173	C6 deamination of adenosine	Pathway
Pathway::PC7_2251	CD28 co-stimulation	Pathway
Pathway::PC7_2252	CD28 dependent PI3K/Akt signaling	Pathway
Pathway::PC7_2253	CD28 dependent Vav1 pathway	Pathway
Pathway::PC7_2255	CD40/CD40L signaling	Pathway
Pathway::PC7_2263	CDC42 signaling events	Pathway
Pathway::PC7_2264	CDC6 association with the ORC:origin complex	Pathway
Pathway::PC7_2265	CDK-mediated phosphorylation and removal of Cdc6	Pathway
Pathway::PC7_2276	CDO in myogenesis	Pathway
Pathway::PC7_2278	CDT1 association with the CDC6:ORC:origin complex	Pathway
Pathway::PC7_2301	CHL1 interactions	Pathway
Pathway::PC7_2324	COPI Mediated Transport	Pathway
Pathway::PC7_2325	COPII (Coat Protein 2) Mediated Vesicle Transport	Pathway
Pathway::PC7_2331	CREB phosphorylation	Pathway
Pathway::PC7_2332	CREB phosphorylation through the activation of Adenylate Cyclase	Pathway
Pathway::PC7_2333	CREB phosphorylation through the activation of CaMKII	Pathway
Pathway::PC7_2334	CREB phosphorylation through the activation of CaMKK	Pathway
Pathway::PC7_2335	CREB phosphorylation through the activation of Ras	Pathway
Pathway::PC7_2347	CRMPs in Sema3A signaling	Pathway
Pathway::PC7_2348	CS/DS degradation	Pathway
Pathway::PC7_2360	CTLA4 inhibitory signaling	Pathway
Pathway::PC7_2372	CXCR3-mediated signaling events	Pathway
Pathway::PC7_2373	CXCR4-mediated signaling events	Pathway
Pathway::PC7_2379	CYP2E1 reactions	Pathway
Pathway::PC7_2391	Ca activated K+ channels	Pathway
Pathway::PC7_2392	Ca-dependent events	Pathway
Pathway::PC7_2393	Ca2+ pathway	Pathway
Pathway::PC7_2394	CaM pathway	Pathway
Pathway::PC7_2395	CaMK IV-mediated phosphorylation of CREB	Pathway
Pathway::PC7_2440	Calcineurin-regulated NFAT-dependent transcription in lymphocytes	Pathway
Pathway::PC7_2441	Calcitonin-like ligand receptors	Pathway
Pathway::PC7_2458	Calcium signaling in the CD4+ TCR pathway	Pathway
Pathway::PC7_2460	Calnexin/calreticulin cycle	Pathway
Pathway::PC7_2461	Cam-PDE 1 activation	Pathway
Pathway::PC7_2467	Canonical NF-kappaB pathway	Pathway
Pathway::PC7_2468	Canonical Wnt signaling pathway	Pathway
Pathway::PC7_2469	Cap-dependent Translation Initiation	Pathway
Pathway::PC7_2500	Carbohydrate metabolism	Pathway
Pathway::PC7_2505	Carnitine synthesis	Pathway
Pathway::PC7_2506	Caspase Cascade in Apoptosis	Pathway
Pathway::PC7_2507	Caspase-8 activation by cleavage	Pathway
Pathway::PC7_2508	Caspase-mediated cleavage of cytoskeletal proteins	Pathway
Pathway::PC7_2516	Catecholamine biosynthesis	Pathway
Pathway::PC7_2517	Cation-coupled Chloride cotransporters	Pathway
Pathway::PC7_2518	Cdc20:Phospho-APC/C mediated degradation of Cyclin A	Pathway
Pathway::PC7_2519	Cell Cycle	Pathway
Pathway::PC7_2520	Cell Cycle Checkpoints	Pathway
Pathway::PC7_2521	Cell Cycle, Mitotic	Pathway
Pathway::PC7_2523	Cell death signalling via NRAGE, NRIF and NADE	Pathway
Pathway::PC7_2524	Cell junction organization	Pathway
Pathway::PC7_2525	Cell surface interactions at the vascular wall	Pathway
Pathway::PC7_2526	Cell-Cell communication	Pathway
Pathway::PC7_2527	Cell-cell junction organization	Pathway
Pathway::PC7_2528	Cell-extracellular matrix interactions	Pathway
Pathway::PC7_2529	Cellular Senescence	Pathway
Pathway::PC7_2530	Cellular response to heat stress	Pathway
